transaction_id,user_id,date,category,amount,weekly_budget_limit,monthly_income
TRX146825,USR0369,2025-05-20,Entertainment,574025.0,889196.25,5927975
TRX114671,  USR0336 ,2025-04-11,Entertainment,395213.0,703412.25,4689415
TRX050262,USR0144,2025-08-14,Shopping,633003.0,1166932.2,7779548
TRX067541,USR0276,2025-08-24,Food & Beverage,107124.0,938696.1,6257974
TRX089994,USR0394,2025-02-14,Food & Beverage,112147.0,475603.19999999995,3170688
TRX057786,USR0819,2025-09-21,Entertainment,447965.0,1123203.45,7488023
TRX138628,USR0543,2025-02-24,Bills,54830.0,1025885.25,6839235
TRX148714,USR0071,2025-10-11,Food & Beverage,25119.0,553033.0499999999,3686887
TRX040623,USR0403,2025-01-01,Food & Beverage,108243.0,777257.85,5181719
TRX073759,USR0580,2025-03-30,Shopping,331483.0,1164994.8,7766632
TRX038909,USR0820,2025-01-30,Entertainment,510204.0,1111407.5999999999,7409384
TRX137157,USR0931,2025-05-11,Bills,309316.0,903383.1,6022554
TRX109569,USR0326,2025-12-17,Food & Beverage,95575.0,837926.4,5586176
TRX124218,USR0790,2025-06-21,Food & Beverage,70897.0,439711.95,2931413
TRX131219,USR0323,2025-10-30,Shopping,743781.0,1167388.65,7782591
TRX096765,USR0515,2025-12-05,Entertainment,348445.0,890782.5,5938550
TRX139327,USR0795,2025-06-06,Food & Beverage,139915.0,504534.14999999997,3363561
TRX115893,USR0569,2025-04-15,Entertainment,611914.0,608427.2999999999,4056182
TRX128618,USR0514,2025-10-06,Transport,314999.0,765445.0499999999,5102967
TRX035746,USR0348,2025-03-01,Entertainment,208909.0,541193.25,3607955
TRX042430,USR0640,2025-01-21,Food & Beverage,28772.0,726305.25,4842035
TRX134842,USR0742,2025-04-19,Food & Beverage,99130.0,1116775.3499999999,7445169
TRX122174,USR0271,2025-06-07,Shopping,141657.0,460747.5,3071650
TRX047771,USR0587,2025-08-12,Transport,88641.0,905182.5,6034550
TRX076543,USR0794,2025-09-04,Entertainment,483711.0,1146894.75,7645965
TRX051197,USR0833,2025-07-09,Entertainment,372063.0,546442.95,3642953
TRX043870,USR0915,2025-11-21,Shopping,343183.0,440313.45,2935423
TRX081536,USR0396,2025-02-19,Shopping,52320.0,1038676.0499999999,6924507
TRX129277,USR0055,2025-07-18,Food & Beverage,123571.0,1162153.3499999999,7747689
TRX065878,USR0773,2025-10-16,Food & Beverage,77760.0,853309.35,5688729
TRX039478,USR0563,2025-07-16,Food & Beverage,47362.0,672577.65,4483851
TRX122843,USR0943,2025-11-07,Entertainment,738571.0,1115506.5,7436710
TRX080570,USR0876,2025-03-25,Bills,131906.0,507608.39999999997,3384056
TRX071644,USR0485,2025-04-21,Food & Beverage,26497.0,624970.65,4166471
TRX030065,USR0516,2025-05-31,Food & Beverage,46020.0,386432.7,2576218
TRX082492,USR0743,2025-12-02,Shopping,282603.0,986572.6499999999,6577151
TRX082242,USR0505,2025-06-08,Food & Beverage,82574.0,1156738.95,7711593
TRX037016,USR0171,2025-01-24,Entertainment,517671.0,512633.85,3417559
TRX058541,USR0030,2025-10-22,,127614.0,541558.35,3610389
TRX143838,USR0231,2025-11-27,Hobby,,1133529.15,7556861
TRX102975,USR0752,2025-01-27,Shopping,286675.0,822937.35,5486249
TRX011932,USR0103,2025-02-14,Shopping,-681117.0,743062.7999999999,4953752
TRX050209,USR0981,2025-03-27,Shopping,68296.0,652179.75,4347865
TRX056372,USR0062,2025-02-17,Subscriptions,67551.0,829763.4,5531756
TRX086562,USR0547,2025-07-22,Entertainment,57211.0,676344.0,4508960
TRX033732,USR0758,2025-09-24,Shopping,690343.0,706072.2,4707148
TRX065128,USR0096,2025-08-21,Food & Beverage,72506.0,937290.45,6248603
TRX128001,USR0723,2025-10-12,Shopping,688034.0,476403.3,3176022
TRX122582,USR0626,2025-03-06,Entertainmnt,195836.0,1110399.9,7402666
TRX100016,USR0939,2025-07-01,Food & Beverage,56855.0,1135200.3,7568002
TRX102978,USR0335,2025-03-17,Hobby,334682.0,518093.85,3453959
TRX115434,USR0264,2025-07-31,Food & Beverage,99194.0,504736.35,3364909
TRX002660,USR0835,2025-02-07,Bills,198627.0,971805.2999999999,6478702
TRX077117,USR0329,2025-11-28,Food & Beverage,111587.0,1107552.0,7383680
TRX011180,USR0675,2025-11-10,food & beverage ,24510.0,748605.9,4990706
TRX065061,USR0163,2025-06-20,Entertainment,532528.0,589432.65,3929551
TRX052417,USR0462,2025-10-23,Transport,294573.0,703713.2999999999,4691422
TRX124658,USR0338,2025-08-30,Entertainment,168425.0,619167.15,4127781
TRX002214,USR0714,2025-11-17,,,384922.5,2566150
TRX126169,USR0559,2025-12-17,Shopping,482350.0,1190572.3499999999,7937149
TRX090658,USR0942,2025-03-04,Food & Beverage,125224.0,890243.25,5934955
TRX058678,USR0655,2025-12-24,Food & Beverage,86539.0,1169732.55,7798217
TRX017131,USR0958,2025-06-26,Bills,134247.0,632733.6,4218224
TRX080468,USR0945,2025-10-31,Entertainment,630219.0,786783.9,5245226
TRX028331,USR0852,2025-05-23,Food & Beverage,140003.0,435409.8,2902732
TRX089080,USR0152,2025-03-01,Food & Beverage,92841.0,981688.2,6544588
TRX111204,USR0835,2025-06-16,Food & Beverage,80601.0,971805.2999999999,6478702
TRX072258,USR0592,2025-02-12,Transport,297390.0,738084.6,4920564
TRX017962,USR0923,2025-02-11,Entertainment,78584.0,608193.45,4054623
TRX096130,USR0024,2025-07-31,Shopping,173782.0,909410.5499999999,6062737
TRX049178,USR0997,2025-07-06,Food & Beverage,139988.0,1056300.15,7042001
TRX118133,USR0926,2025-01-22,Food & Beverage,62691.0,464684.55,3097897
TRX041834,USR0682,2025-12-12,Subscriptions,112807.0,1032170.5499999999,6881137
TRX040249,USR0233,2025-09-08,Food & Beverage,145769.0,556064.1,3707094
TRX070419,USR0582,2025-01-02,SHOPPING,686249.0,711886.35,4745909
TRX092170,USR0041,2025-12-30,Shopping,380992.0,840204.0,5601360
TRX082488,USR0671,2025-04-21,Shopping,717385.0,821638.5,5477590
TRX135872,USR0998,2025-01-19,Entertainment,296663.0,1185698.8499999999,7904659
TRX124940,USR0996,2025-08-04,Entertainment,735179.0,1040651.5499999999,6937677
TRX031028,USR0956,2025-09-17,Bills,85771.0,1039055.3999999999,6927036
TRX069326,USR0425,2025-10-19,Bills,43541.0,911733.9,6078226
TRX058943,USR0789,2025-04-11,Transport,109792.0,1153991.7,7693278
TRX065318,USR0079,2025-02-23,Bills,289165.0,1100153.55,7334357
TRX013297,USR0492,2025-11-08,Subscriptions,239088.0,988814.5499999999,6592097
TRX008944,USR0978,2025-03-30,Transport,316585.0,876032.4,5840216
TRX056546,USR0041,2025-07-18,Subscriptions,331081.0,840204.0,5601360
TRX098209,USR0143,2025-03-04,Food & Beverage,22831.0,1178111.25,7854075
TRX063842,USR0352,2025-04-01,Subscriptions,209849.0,1132108.8,7547392
TRX117746,USR0212,2025-09-07,Shopping,708982.0,744010.7999999999,4960072
TRX144096,USR0538,2025-02-22,Shopping,405172.0,1011204.1499999999,6741361
TRX106216,USR0395,2025-09-30,Hobby,547096.0,717774.9,4785166
TRX037272,USR0193,2025-05-26,Bills,52861.0,933069.6,6220464
TRX043974,USR0389,2025-05-31,Shopping,692880.0,563334.6,3755564
TRX012818,USR0550,2025-09-10,Food & Beverage,112945.0,947466.8999999999,6316446
TRX148822,USR0959,2025-07-17,Entertainment,55804.0,781593.9,5210626
TRX021569,USR0771,2025-02-22,Hobby,203309.0,434656.5,2897710
TRX049275,USR0514,2025-02-22,Food & Beverage,96112.0,765445.0499999999,5102967
TRX075466,USR0545,2025-12-07,Shopping,54247.0,904010.5499999999,6026737
TRX119454,USR0535,2025-09-06,Hobby,,669324.75,4462165
TRX072807,USR0324,2025-12-03,Transport,-122751.0,1054468.2,7029788
TRX132992,USR0673,2025-06-20,Shopping,221987.0,945364.35,6302429
TRX103339,USR0269,2025-07-05,Transport,280469.0,807514.0499999999,5383427
TRX108432,USR0921,2025-09-23,Bills,256529.0,395784.45,2638563
TRX050922,USR0776,2025-05-12,Shopping,287781.0,1128864.5999999999,7525764
TRX129957,USR0503,2025-12-20,Shopping,697872.0,544079.85,3627199
TRX045277,USR0738,2025-11-25,Food & Beverage,86349.0,1022688.2999999999,6817922
TRX137809,USR0742,2025-11-13,Entertainment,700351.0,1116775.3499999999,7445169
TRX133155,USR0198,2025-10-22,Transport,67273.0,1102989.0,7353260
TRX066504,USR0751,2025-07-26,Entertainment,322454.0,505518.44999999995,3370123
TRX029337,USR0417,2025-12-27,Bills,347877.0,675348.6,4502324
TRX083281,USR0148,2025-05-31,Food & Beverage,57408.0,711769.65,4745131
TRX109101,USR0649,2025-05-26,food & beverage ,97410.0,1102678.2,7351188
TRX029320,USR0134,2025-12-05,Entertainment,682751.0,1140984.45,7606563
TRX084417,USR0324,2025-10-30,Transport,169619.0,1054468.2,7029788
TRX043875,USR0356,2025-04-17,Bills,232561.0,587159.5499999999,3914397
TRX008301,USR0852,,,135076.0,435409.8,2902732
TRX065144,USR0610,2025-01-16,Shopping,565847.0,460831.8,3072212
TRX032218,USR0999,2025-10-06,Shopping,662017.0,557813.7,3718758
TRX016875,USR0733,2025-08-29,Shopping,341779.0,1155904.65,7706031
TRX136189,USR0770,2025-07-15,,67601.0,399970.8,2666472
TRX040666,USR0321,2025-11-07,Entertainment,226046.0,875401.0499999999,5836007
TRX140361,USR0879,2025-02-08,Hobby,153739.0,610368.45,4069123
TRX090029,USR0771,2025-04-11,Entertainment,184554.0,434656.5,2897710
TRX134515,USR0483,2025-08-25,Transport,311092.0,872889.0,5819260
TRX091321,USR0149,2025-12-23,Entertainment,479808.0,1183909.3499999999,7892729
TRX110315,USR0757,2025-06-23,Food & Beverage,98766.0,1083096.3,7220642
TRX027972,USR0500,2025-09-25,Transport,137261.0,618802.65,4125351
TRX016851,USR0015,2025-01-26,Transport,311401.0,749412.15,4996081
TRX003290,USR0867,2025-11-29,Food & Beverage,139060.0,535229.85,3568199
TRX107256,USR0556,2025-11-26,Entertainment,474164.0,1084978.2,7233188
TRX121842,USR0193,2025-04-27,Food & Beverage,82323.0,933069.6,6220464
TRX094942,USR0556,2025-08-20,Shopping,503668.0,1084978.2,7233188
TRX132438,USR0067,2025-05-28,Food & Beverage,,981071.85,6540479
TRX070959,USR0476,2025-09-17,Food & Beverage,146414.0,806790.6,5378604
TRX027280,USR0978,2025-02-11,Food & Beverage,54235.0,876032.4,5840216
TRX126777,USR0146,2025-11-05,Entertainment,332586.0,898068.6,5987124
TRX050083,USR0180,2025-08-27,Food & Beverage,49858.0,810242.1,5401614
TRX037682,USR0769,2025-10-26,Entertainment,298550.0,490192.5,3267950
TRX098354,USR0724,2025-02-02,Transport,107765.0,496491.3,3309942
TRX070286,USR0246,2025-08-16,Subscriptions,180303.0,669929.5499999999,4466197
TRX055497,USR0972,2025-12-26,,24412.0,408704.25,2724695
TRX033010,USR0388,2025-04-02,Food & Beverage,146529.0,1024172.85,6827819
TRX102083,USR0426,2025-05-07,Hobby,62023.0,679418.1,4529454
TRX065316,USR0562,2025-09-14,Entertainment,129212.0,1140156.45,7601043
TRX101426,USR0420,2025-11-14,Bills,303620.0,967712.3999999999,6451416
TRX104885,USR0177,2025-01-16,Transport,348644.0,686701.0499999999,4578007
TRX079590,USR0456,2025-03-29,Food & Beverage,90984.0,991349.5499999999,6608997
TRX079048,USR0301,2025-10-30,Food & Beverage,122384.0,945975.45,6306503
TRX061191,USR0784,2025-06-02,Food & Beverage,59076.0,1125749.7,7504998
TRX043817,USR0603,2025-01-10,Shopping,397327.0,382683.89999999997,2551226
TRX115022,USR0174,2025-10-09,Food & Beverage,124260.0,497269.64999999997,3315131
TRX083686,USR0650,2025-10-31,Entertainment,541997.0,783279.6,5221864
TRX030234,USR0497,2025-11-20,Entertainment,212195.0,1049251.95,6995013
TRX094185,USR0557,2025-11-20,Shopping,749870.0,1153584.75,7690565
TRX099405,USR0225,2025-12-25,Transport,,841063.7999999999,5607092
TRX086724,USR0350,2025-03-04,Subscriptions,177362.0,945301.5,6302010
TRX045558,USR0704,2025-06-06,food & beverage ,133638.0,959403.2999999999,6396022
TRX021163,USR0721,2025-03-06,Entertainment,244185.0,998795.1,6658634
TRX087014,USR0150,2025-08-22,Food & Beverage,38964.0,1011907.35,6746049
TRX148698,USR0854,2025-10-01,Shopping,371787.0,667501.95,4450013
TRX080576,USR0466,2025-01-12,Food & Beverage,71228.0,460567.64999999997,3070451
TRX066840,USR0709,2025-12-20,Transport,135798.0,890007.2999999999,5933382
TRX118533,USR0152,2025-03-04,Bills,314653.0,981688.2,6544588
TRX108468,USR0151,2025-10-24,Bills,-321758.0,388779.75,2591865
TRX034003,USR0240,2025-04-24,Food & Beverage,92200.0,1123477.05,7489847
TRX041035,USR0306,2025-06-06,Transport,289676.0,545394.6,3635964
TRX066773,USR0124,2025-06-14,Food & Beverage,50333.0,754043.1,5026954
TRX094389,USR0962,2025-07-15,Shopping,545060.0,582997.7999999999,3886652
TRX061043,USR0206,2025-03-12,Food & Beverage,16583.0,957148.95,6380993
TRX063309,USR0579,2025-08-05,Food & Beverage,123522.0,423437.7,2822918
TRX064974,USR0590,2025-06-30,Entertainment,639076.0,527239.35,3514929
TRX050220,USR0299,2025-12-09,Subscriptions,282954.0,432989.1,2886594
TRX018343,USR0796,2025-05-26,Entertainment,353328.0,420327.89999999997,2802186
TRX043677,USR0686,2025-01-03,Entertainment,269132.0,899770.7999999999,5998472
TRX023960,USR0431,2025-12-12,Hobby,683675.0,1156383.5999999999,7709224
TRX082123,USR0232,2025-06-01,Hobby,351861.0,997333.0499999999,6648887
TRX088787,USR0310,2025-04-10,Shopping,650903.0,668416.35,4456109
TRX089282,USR0922,2025-11-08,Food & Beverage,105605.0,492459.89999999997,3283066
TRX078078,USR0458,2025-05-25,Entertainment,80043.0,879704.25,5864695
TRX105898,USR0791,2025-06-24,Food & Beverage,72938.0,577884.6,3852564
TRX054362,USR0240,2025-08-20,Food & Beverage,125319.0,1123477.05,7489847
TRX011458,USR0309,2025-12-02,food & beverage ,23032.0,698362.2,4655748
TRX055789,USR0289,2025-07-09,Bills,303080.0,1167743.7,7784958
TRX055095,USR0419,2025-05-11,Shopping,297952.0,873648.45,5824323
TRX074812,USR0437,2025-11-11,Transport,55034.0,1010256.2999999999,6735042
TRX011778,USR0717,2025-07-28,Shopping,660674.0,757125.0,5047500
TRX070782,USR0349,2025-07-30,Food & Beverage,70561.0,1165189.95,7767933
TRX073058,USR0491,2025-12-28,Food & Beverage,114353.0,570837.75,3805585
TRX012968,USR0413,2025-03-25,Food & Beverage,139388.0,846160.35,5641069
TRX037341,  USR0916 ,2025-04-08,Transport,247631.0,553939.35,3692929
TRX012188,USR0120,2025-09-06,Transport,311384.0,980194.2,6534628
TRX102321,USR0814,2025-04-24,food & beverage ,94350.0,988298.5499999999,6588657
TRX059474,USR0679,2025-07-18,Shopping,107769.0,935695.95,6237973
TRX028344,USR0297,2025-07-06,Shopping,206494.0,916460.4,6109736
TRX130734,USR0298,2025-11-22,Food & Beverage,11831100.0,582662.7,3884418
TRX037585,USR0283,2025-04-10,,87291.0,863190.0,5754600
TRX055923,USR0422,2025-06-22,Entertainment,329123.0,861882.9,5745886
TRX065179,USR0712,2025-08-16,Subscriptions,274159.0,987162.2999999999,6581082
TRX039482,USR0573,2025-01-19,Food & Beverage,68098.0,1009538.7,6730258
TRX009810,USR0001,2025-05-14,Hobby,425903.0,952303.95,6348693
TRX103800,USR0547,2025-06-19,Bills,226781.0,676344.0,4508960
TRX059412,USR0075,2025-09-30,Food & Beverage,25538.0,912310.35,6082069
TRX024056,USR0079,2025-12-11,Transport,28832.0,1100153.55,7334357
TRX009209,USR0926,2025-01-27,Bills,339268.0,464684.55,3097897
TRX101840,USR0451,2025-08-24,,94605.0,787376.7,5249178
TRX100797,USR0507,2025-06-26,,318015.0,1140259.3499999999,7601729
TRX064459,USR0219,2025-06-18,Transport,259662.0,495553.8,3303692
TRX142274,USR0330,2025-07-22,Food & Beverage,58104.0,927189.2999999999,6181262
TRX138568,USR0415,2025-08-07,Hobby,236275.0,758890.7999999999,5059272
TRX146801,USR0801,2025-05-13,Entertainment,495466.0,560280.2999999999,3735202
TRX111810,USR0250,2025-11-09,Entertainment,491124.0,529517.5499999999,3530117
TRX082713,USR0590,2025-11-22,Food & Beverage,65861.0,527239.35,3514929
TRX099756,USR0650,2025-10-21,Transport,83902.0,783279.6,5221864
TRX097297,USR0350,2025-02-22,Food & Beverage,66535.0,945301.5,6302010
TRX002699,USR0368,2025-04-02,Transport,63247.0,645820.2,4305468
TRX118312,USR0909,2025-03-09,Subscriptions,140100.0,728381.1,4855874
TRX011897,USR0939,2025-03-29,Hobby,180774.0,1135200.3,7568002
TRX137858,USR0745,2025-01-05,Entertainment,-392419.0,795554.4,5303696
TRX047470,USR0848,2025-08-23,Bills,-256555.0,435467.85,2903119
TRX135258,USR0500,2025-03-17,Transport,343301.0,618802.65,4125351
TRX082103,USR0811,2025-06-25,Food & Beverage,95617.0,418247.39999999997,2788316
TRX118233,USR0014,2025-07-06,Food & Beverage,106638.0,1069944.75,7132965
TRX074869,USR0020,2025-09-26,Shopping,115457.0,1153122.0,7687480
TRX072917,USR0420,2025-09-05,Shopping,263876.0,967712.3999999999,6451416
TRX077884,USR0408,2025-03-26,Shopping,509466.0,1177923.75,7852825
TRX099318,USR0047,2025-01-16,Food & Beverage,75736.0,1109638.5,7397590
TRX066550,USR0245,2025-05-05,Food & Beverage,99369.0,803947.95,5359653
TRX139641,USR0720,2025-01-23,Shopping,693678.0,1003959.0,6693060
TRX034886,USR0757,2025-07-07,Shopping,669636.0,1083096.3,7220642
TRX000494,USR0030,2025-02-11,Hobby,413225.0,541558.35,3610389
TRX140490,USR0816,2025-10-17,Food & Beverage,107201.0,530925.6,3539504
TRX082561,  USR0944 ,2025-05-31,Entertainment,371903.0,1130716.2,7538108
TRX032871,USR0887,2025-04-08,Subscriptions,280377.0,481449.3,3209662
TRX021184,USR0700,2025-10-14,Transport,184484.0,1143439.5,7622930
TRX071806,USR0129,2025-01-21,Subscriptions,298789.0,475049.55,3166997
TRX047251,USR1000,2025-02-04,Shopping,127132.0,1161182.7,7741218
TRX020626,USR0869,2025-03-11,Hobby,725617.0,1001433.6,6676224
TRX149953,USR0911,2025-02-01,SHOPPING,561478.0,1188220.3499999999,7921469
TRX123673,USR0893,2025-05-23,Transport,84225.0,1096624.95,7310833
TRX090433,USR0153,2025-05-19,Shopping,522491.0,1193365.5,7955770
TRX022269,USR0378,2025-02-21,Shopping,530371.0,1054819.65,7032131
TRX032545,USR0913,2025-09-10,Entertainment,88241.0,536674.95,3577833
TRX005522,USR0192,,Transport,51583.0,722857.35,4819049
TRX095761,USR0352,2025-01-11,Bills,184096.0,1132108.8,7547392
TRX099530,USR0525,2025-09-22,Food & Beverage,28363.0,445849.05,2972327
TRX012591,USR0159,2025-10-10,Bills,286316.0,558430.35,3722869
TRX149920,USR0966,2025-06-13,Food & Beverage,26730.0,898000.35,5986669
TRX024630,USR0880,2025-03-02,Entertainment,221779.0,866890.35,5779269
TRX144334,USR0137,2025-07-15,Food & Beverage,42792.0,667555.0499999999,4450367
TRX003652,USR0957,2025-01-26,Food & Beverage,104897.0,983333.25,6555555
TRX110000,USR0537,2025-11-29,Food & Beverage,101179.0,490310.1,3268734
TRX149129,USR0311,2025-01-08,,355715.0,831776.85,5545179
TRX009221,USR0445,2025-02-09,Transport,311701.0,612229.5,4081530
TRX111408,USR0216,2025-03-14,Bills,146307.0,511923.89999999997,3412826
TRX043495,USR0508,2025-10-01,Transport,69671.0,717124.0499999999,4780827
TRX032809,USR0434,2025-06-05,Transport,331633.0,813421.2,5422808
TRX029049,USR0517,2025-11-08,Bills,-173907.0,490506.6,3270044
TRX121668,USR0702,2025-06-08,Entertainment,533901.0,405692.25,2704615
TRX047488,USR0225,,Bills,107901.0,841063.7999999999,5607092
TRX069587,USR0707,2025-04-05,Bills,19458900.0,835333.95,5568893
TRX012830,USR0477,2025-06-08,Food & Beverage,56394.0,912133.95,6080893
TRX033957,USR0441,2025-07-19,Bills,230253.0,1074154.3499999999,7161029
TRX010342,USR0594,2025-05-05,Food & Beverage,89808.0,597005.25,3980035
TRX120405,USR0943,2025-07-18,Transport,53304.0,1115506.5,7436710
TRX014154,USR0213,2025-03-27,Food & Beverage,105489.0,1154470.05,7696467
TRX070028,USR0167,2025-08-20,Hobby,598576.0,718143.45,4787623
TRX108606,USR0940,2025-08-13,,402130.0,791090.85,5273939
TRX119813,USR0756,2025-02-15,Shopping,216515.0,694482.75,4629885
TRX042632,USR0782,2025-03-28,Food & Beverage,108450.0,957177.75,6381185
TRX066059,USR0824,2025-10-19,,557249.0,633241.5,4221610
TRX122434,USR0700,2025-06-24,Transport,316262.0,1143439.5,7622930
TRX090779,USR0953,2025-02-21,Shopping,556184.0,755240.5499999999,5034937
TRX046031,USR0755,2025-09-14,Transport,38030.0,1182994.2,7886628
TRX014915,USR0305,2025-08-24,Bills,342879.0,395553.45,2637023
TRX143509,USR0158,2025-03-10,Food & Beverage,125395.0,985270.7999999999,6568472
TRX050850,USR0575,2025-01-09,Transport,205065.0,1083174.75,7221165
TRX149483,USR0281,2025-02-28,Shopping,685180.0,848136.0,5654240
TRX056168,USR0035,2025-06-22,Shopping,,620273.4,4135156
TRX080125,USR0285,2025-02-24,Transport,294039.0,703533.2999999999,4690222
TRX043683,USR0354,2025-09-04,Entertainment,403764.0,1166255.0999999999,7775034
TRX140298,USR0933,2025-09-30,Food & Beverage,49585.0,660434.5499999999,4402897
TRX119041,  USR0310 ,2025-08-24,Transport,274978.0,668416.35,4456109
